SUDT ACCESSPORT LOG FILE - Monitor mode

Monitor: COM1 COM2
Create Time: 2020-01-09, 08:58:36
Computer Name: HC04096
System version:  (Build 9200)

#	Time		Duration (s)	Process		Request                             	Port	Result	Data ( Hex )	

3516	08:56:34.149	0.00001570	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 3, Data: 24 01 11 	
3517	08:56:34.149	0.00000420	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
3518	08:56:34.150	0.00001480	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3519	08:56:34.150	0.00002270	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3520	08:56:34.150	0.00000710	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3521	08:56:34.150	0.00000410	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3522	08:56:34.153	0.14593190	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3523	08:56:34.153	0.04485820	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3524	08:56:34.184	0.00013370	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3525	08:56:34.184	0.00010280	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3526	08:56:34.199	0.00001390	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3527	08:56:34.200	0.00001390	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3528	08:56:34.200	0.00000590	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3529	08:56:34.201	0.04581380	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3530	08:56:34.235	0.00013250	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3531	08:56:34.235	0.00007960	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3532	08:56:34.248	0.00001470	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3533	08:56:34.249	0.00001590	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3534	08:56:34.249	0.00000700	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3535	08:56:34.251	0.04596400	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3536	08:56:34.284	0.00012510	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3537	08:56:34.285	0.00008940	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3538	08:56:34.298	0.00001520	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3539	08:56:34.299	0.00001240	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 10 	
3540	08:56:34.299	0.00003650	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 1, Data: 24 	
3541	08:56:34.300	0.00001480	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3542	08:56:34.300	0.00000580	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3543	08:56:34.300	0.09693690	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3544	08:56:34.300	0.00000490	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3545	08:56:34.302	0.04478670	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3546	08:56:34.334	0.00014610	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3547	08:56:34.335	0.00008090	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3548	08:56:34.348	0.00001750	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
3549	08:56:34.350	0.04793170	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3550	08:56:34.350	0.00000520	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3551	08:56:34.384	0.00017020	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3552	08:56:34.385	0.00015180	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3553	08:56:34.398	0.00001420	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 3, Data: 24 01 11 	
3554	08:56:34.398	0.00000480	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3555	08:56:34.401	0.00001470	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3556	08:56:34.401	0.00000540	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3557	08:56:34.401	0.00000640	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3558	08:56:34.401	0.00000400	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3559	08:56:34.403	0.04413370	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3560	08:56:34.403	0.09308700	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3561	08:56:34.434	0.00016660	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3562	08:56:34.435	0.00015250	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3563	08:56:34.448	0.00001760	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3564	08:56:34.449	0.00001340	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 11 0E 	
3565	08:56:34.450	0.00001450	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3566	08:56:34.450	0.00000590	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3567	08:56:34.453	0.04559050	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3568	08:56:34.485	0.00011490	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3569	08:56:34.485	0.00013250	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3570	08:56:34.496	0.00001910	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
3571	08:56:34.498	0.00001270	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 01 10 	
3572	08:56:34.499	0.00001140	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 0E 3B 	
3573	08:56:34.499	0.00000520	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3574	08:56:34.502	0.00001470	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3575	08:56:34.502	0.00008680	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3576	08:56:34.502	0.00000840	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3577	08:56:34.502	0.00000430	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3578	08:56:34.504	0.09311900	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3579	08:56:34.504	0.09304270	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3580	08:56:34.534	0.00013040	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3581	08:56:34.535	0.00007850	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3582	08:56:34.584	0.00013370	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3583	08:56:34.584	0.00013550	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3584	08:56:34.598	0.00001560	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3585	08:56:34.598	0.00000510	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
3586	08:56:34.598	0.00001590	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3587	08:56:34.598	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3588	08:56:34.598	0.04873400	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3589	08:56:34.598	0.00000570	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3590	08:56:34.601	0.04631390	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3591	08:56:34.636	0.00008790	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3592	08:56:34.636	0.00010580	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3593	08:56:34.648	0.00000840	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3594	08:56:34.648	0.00000320	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3595	08:56:34.651	0.00000650	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 4, Data: 11 0E 3A 3A 	
3596	08:56:34.651	0.00000280	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 10 0E 3B 	
3597	08:56:34.654	0.00000850	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3598	08:56:34.654	0.00000310	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3599	08:56:34.654	0.00002540	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3600	08:56:34.654	0.00000220	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3601	08:56:34.655	0.14224890	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3602	08:56:34.655	0.14133290	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3603	08:56:34.685	0.00009590	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 29 23 	
3604	08:56:34.686	0.00009870	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3605	08:56:34.734	0.00010710	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 18 23 	
3606	08:56:34.734	0.00023120	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3607	08:56:34.786	0.00009860	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 1D 23 	
3608	08:56:34.786	0.00006980	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3609	08:56:35.136	0.00003110	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 27, Data: 24 01 10 0E 3B 3A 24 01 10 0E 3B 3A BD 00 BD 00 C1 00 BF 00 BF 00 BF 00 F0 B4 23 	
3610	08:56:35.136	0.00000290	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 25, Data: 24 01 11 0E 24 01 11 0E 3A 3A BF 00 BF 00 C1 00 C3 00 C3 00 69 01 F1 62 23 	
3611	08:56:35.136	0.00019370	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 1D 23 	
3612	08:56:35.136	0.00011860	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3613	08:56:35.141	0.00000760	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3614	08:56:35.141	0.00000260	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3615	08:56:35.144	0.00000660	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3616	08:56:35.144	0.00002740	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3617	08:56:35.146	0.10109860	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3618	08:56:35.149	0.09835610	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3619	08:56:35.184	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 24, Data: 24 10 01 11 24 3A 00 00 39 00 00 00 00 00 00 00 00 00 00 00 00 00 03 23 	
3620	08:56:35.184	0.00006080	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3621	08:56:35.235	0.00010220	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 4B 00 00 00 00 00 00 00 00 00 00 00 00 00 71 23 	
3622	08:56:35.236	0.00009630	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3623	08:56:35.248	0.00001660	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
3624	08:56:35.248	0.00000480	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3625	08:56:35.249	0.00000940	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 10 	
3626	08:56:35.249	0.00000330	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 1, Data: 11 	
3627	08:56:35.250	0.00001010	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 0E 	
3628	08:56:35.250	0.00000300	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 0E 3A 	
3629	08:56:35.252	0.00001000	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3630	08:56:35.252	0.00005140	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3631	08:56:35.252	0.00000550	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3632	08:56:35.252	0.00000320	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3633	08:56:35.261	0.03791210	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3634	08:56:35.261	0.08787320	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3635	08:56:35.285	0.00010010	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 5B 00 00 00 00 00 00 00 00 00 00 00 00 00 61 23 	
3636	08:56:35.285	0.00016290	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 24, Data: 24 11 01 11 25 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 23 	
3637	08:56:35.734	0.00001020	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 23, Data: 24 01 24 01 10 0E 3B 3A BD 00 BD 00 C1 00 C0 00 BF 00 BF 00 F0 CB 23 	
3638	08:56:35.734	0.00014910	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 60 00 00 00 00 00 00 00 00 00 00 00 00 00 5A 23 	
3639	08:56:35.734	0.00008410	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 36 00 36 23 	
3640	08:56:35.734	0.00006310	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 21, Data: 24 01 11 0E 3A 3A BF 00 BF 00 C1 00 C3 00 C3 00 67 01 F1 6C 23 	
3641	08:56:35.738	0.00000580	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3642	08:56:35.738	0.00000310	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3643	08:56:35.738	0.00000370	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3644	08:56:35.738	0.00000210	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3645	08:56:35.744	0.05374630	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3646	08:56:35.744	0.04561440	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3647	08:56:35.784	0.00008270	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 60 00 00 00 00 00 00 00 00 00 00 00 00 00 5A 23 	
3648	08:56:35.784	0.00005560	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 31 63 52 23 	
3649	08:56:35.790	0.00000790	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 2, Data: 24 01 	
3650	08:56:35.791	0.00001140	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3651	08:56:35.791	0.00000270	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3652	08:56:35.793	0.04618950	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3653	08:56:35.799	0.00000860	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
3654	08:56:35.800	0.04739560	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3655	08:56:35.800	0.00000270	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3656	08:56:36.154	0.00001600	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 21, Data: 24 01 10 0E 3B 3A BD 00 BC 00 C1 00 BF 00 BF 00 BF 00 F0 B5 23 	
3657	08:56:36.157	0.00016950	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 59 00 00 00 00 00 00 00 00 00 00 00 00 00 63 23 	
3658	08:56:36.157	0.00011710	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 31 63 52 23 	
3659	08:56:36.157	0.00000880	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 84, Data: 24 01 11 4D 79 31 63 11 08 02 00 28 03 00 03 00 00 05 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 01 00 01 00 01 	
3660	08:56:36.163	0.00001860	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3661	08:56:36.163	0.00000690	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3662	08:56:36.167	0.00001800	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3663	08:56:36.168	0.00000850	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3664	08:56:36.176	0.07082640	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3665	08:56:36.179	0.06120900	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3666	08:56:36.184	0.00015300	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 59 00 00 00 00 00 00 00 00 00 00 00 00 00 63 23 	
3667	08:56:36.185	0.00009540	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 39 00 39 23 	
3668	08:56:36.237	0.00018670	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 51 00 00 00 00 00 00 00 00 00 00 00 00 00 6B 23 	
3669	08:56:36.237	0.00009740	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 39 00 39 23 	
3670	08:56:36.245	0.00001810	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 8, Data: 24 01 11 12 26 39 00 00 	
3671	08:56:36.249	0.00001600	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3672	08:56:36.249	0.00020630	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3673	08:56:36.249	0.00000620	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 5, Data: 24 01 10 0E 3B 	
3674	08:56:36.260	0.08275210	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3675	08:56:36.260	0.00001490	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 3A BD 00 	
3676	08:56:36.263	0.00001480	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3677	08:56:36.263	0.00000630	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3678	08:56:36.268	0.07964980	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3679	08:56:36.285	0.00010460	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 44 00 00 00 00 00 00 00 00 00 00 00 00 00 7E 23 	
3680	08:56:36.287	0.00007670	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 39 00 39 23 	
3681	08:56:36.535	0.00017880	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 24, Data: 24 10 01 11 24 3A 00 00 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 05 23 	
3682	08:56:36.536	0.00012390	SmartPack.exe	IRP_MJ_WRITE                        	COM2	SUCCESS	Length: 9, Data: 24 11 01 02 36 39 00 39 23 	
3683	08:56:36.536	0.00000420	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 25, Data: 24 01 11 12 26 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 39 23 	
3684	08:56:36.536	0.00000280	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 21, Data: 24 01 10 0E 3B 3A BD 00 BD 00 C1 00 BF 00 BF 00 C1 00 F0 CA 23 	
3685	08:56:36.538	0.00000880	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM2	SUCCESS		
3686	08:56:36.538	0.00000300	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 0, Data: 	
3687	08:56:36.538	0.00000380	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
3688	08:56:36.538	0.00000210	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
3689	08:56:36.600	0.00000960	SmartPack.exe	IRP_MJ_READ                         	COM2	SUCCESS	Length: 21, Data: 24 01 11 12 26 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
